epoch,loss,mae
1,529955.5,704.4393920898438
2,520949.78125,697.5381469726562
3,485446.09375,670.3839111328125
4,402707.0,602.8455810546875
5,279297.75,492.1748352050781
6,162675.265625,369.1014404296875
7,96889.0390625,269.2846984863281
8,75628.4609375,229.84182739257812
9,69781.46875,219.273681640625
10,66270.859375,213.3531951904297
11,63092.5,208.0252685546875
12,60036.828125,202.74774169921875
13,57071.72265625,197.47096252441406
14,54193.22265625,192.2110137939453
15,51401.19140625,186.94923400878906
16,48699.91796875,181.7010040283203
17,46078.8359375,176.434326171875
18,43546.08984375,171.17764282226562
19,41121.01171875,166.01658630371094
20,38808.40234375,160.958984375
21,36620.69921875,156.03684997558594
22,34564.7265625,151.3260955810547
23,32633.994140625,146.78375244140625
24,30810.939453125,142.3916778564453
25,29092.99609375,138.1231689453125
26,27480.970703125,133.96951293945312
27,25971.234375,129.9405975341797
28,24563.78125,126.0629653930664
29,23245.39453125,122.3637924194336
30,22005.068359375,118.79862976074219
31,20842.123046875,115.3622817993164
32,19747.279296875,112.03871154785156
33,18724.69921875,108.85161590576172
34,17768.0,105.79859924316406
35,16879.875,102.9104232788086
36,16050.3369140625,100.15495300292969
37,15272.8505859375,97.51065826416016
38,14546.25,94.9809341430664
39,13862.701171875,92.54625701904297
40,13231.779296875,90.248779296875
41,12643.2109375,88.06221008300781
42,12104.8427734375,86.0192642211914
43,11619.8623046875,84.15990447998047
44,11182.611328125,82.46989440917969
45,10789.125,80.92950439453125
46,10432.0908203125,79.51795959472656
47,10111.46484375,78.22361755371094
48,9820.77734375,77.03697967529297
49,9553.982421875,75.93011474609375
50,9309.6220703125,74.9011001586914
51,9087.55859375,73.95271301269531
52,8886.0546875,73.08003997802734
53,8704.0751953125,72.28307342529297
54,8534.384765625,71.54183959960938
55,8376.9736328125,70.84495544433594
56,8231.0498046875,70.19495391845703
57,8097.51025390625,69.58397674560547
58,7973.2177734375,69.01180267333984
59,7857.673828125,68.4806137084961
60,7750.48974609375,67.98624420166016
61,7650.3193359375,67.52523803710938
62,7556.7744140625,67.09424591064453
63,7468.14501953125,66.6834487915039
64,7385.0234375,66.29615020751953
65,7308.34033203125,65.94133758544922
66,7237.0439453125,65.60729217529297
67,7172.10986328125,65.30176544189453
68,7115.16552734375,65.02584838867188
69,7062.84228515625,64.77432250976562
70,7013.2880859375,64.53360748291016
71,6967.6103515625,64.31151580810547
72,6924.67822265625,64.09941101074219
73,6884.36962890625,63.906742095947266
74,6848.52734375,63.72658920288086
75,6814.36962890625,63.56321716308594
76,6785.9775390625,63.417579650878906
77,6758.35205078125,63.28043746948242
78,6732.0791015625,63.147274017333984
79,6705.5068359375,63.01469802856445
80,6679.76708984375,62.88325500488281
81,6653.76416015625,62.75249099731445
82,6628.5185546875,62.624908447265625
83,6603.61865234375,62.50121307373047
84,6579.23388671875,62.37876510620117
85,6555.49609375,62.25886917114258
86,6534.71826171875,62.151123046875
87,6515.71337890625,62.05168533325195
88,6497.3544921875,61.95695495605469
89,6479.25927734375,61.86102294921875
90,6461.27978515625,61.76819610595703
91,6444.78271484375,61.67966079711914
92,6428.3095703125,61.59395980834961
93,6412.224609375,61.50933837890625
94,6396.8935546875,61.427127838134766
95,6381.1396484375,61.3433952331543
96,6365.96240234375,61.260677337646484
97,6350.970703125,61.180511474609375
98,6336.6240234375,61.1009407043457
99,6323.099609375,61.02739715576172
100,6309.494140625,60.95276641845703
101,6296.10595703125,60.87709426879883
102,6283.03515625,60.802364349365234
103,6269.51513671875,60.72666549682617
104,6256.857421875,60.65306854248047
105,6243.9736328125,60.5765380859375
106,6231.21142578125,60.501556396484375
107,6219.2548828125,60.43256759643555
108,6207.09130859375,60.35942459106445
109,6194.94775390625,60.286991119384766
110,6181.33203125,60.209251403808594
111,6168.61572265625,60.129356384277344
112,6157.3046875,60.05823516845703
113,6146.60986328125,59.99258804321289
114,6135.8603515625,59.9256477355957
115,6125.5703125,59.860084533691406
116,6114.84716796875,59.793521881103516
117,6104.28271484375,59.72638702392578
118,6093.2744140625,59.655860900878906
119,6082.74853515625,59.587764739990234
120,6071.87890625,59.51943588256836
121,6061.43798828125,59.452762603759766
122,6050.88134765625,59.38929748535156
123,6040.6865234375,59.322357177734375
124,6030.18212890625,59.25692367553711
125,6020.056640625,59.19194412231445
126,6009.11669921875,59.120574951171875
127,5997.93115234375,59.04723358154297
128,5987.11962890625,58.974308013916016
129,5976.10791015625,58.901123046875
130,5965.54833984375,58.82930374145508
131,5954.625,58.75570297241211
132,5944.08984375,58.685096740722656
133,5933.80078125,58.61384582519531
134,5923.3154296875,58.54342269897461
135,5912.697265625,58.46928405761719
136,5902.62890625,58.39898681640625
137,5892.693359375,58.327449798583984
138,5882.3134765625,58.25566101074219
139,5872.15087890625,58.18248748779297
140,5861.89013671875,58.109580993652344
141,5851.943359375,58.03715133666992
142,5841.93408203125,57.9649543762207
143,5832.47998046875,57.895633697509766
144,5823.275390625,57.82905197143555
145,5814.01220703125,57.76223373413086
146,5805.0205078125,57.69607925415039
147,5795.95263671875,57.629478454589844
148,5786.80859375,57.56521987915039
149,5778.0087890625,57.49778366088867
150,5768.80908203125,57.43223190307617
151,5759.8720703125,57.36634063720703
152,5751.0439453125,57.30125045776367
153,5742.17578125,57.23434066772461
154,5733.54345703125,57.17218017578125
155,5725.2744140625,57.109169006347656
156,5716.87158203125,57.04832077026367
157,5708.49560546875,56.98546600341797
158,5700.4248046875,56.92646789550781
159,5692.47998046875,56.869598388671875
160,5684.9208984375,56.811500549316406
161,5677.091796875,56.755104064941406
162,5669.7060546875,56.69900894165039
163,5661.85205078125,56.64143371582031
164,5654.57861328125,56.588016510009766
165,5647.15380859375,56.53396987915039
166,5640.029296875,56.47884750366211
167,5632.5546875,56.4237060546875
168,5625.89794921875,56.371212005615234
169,5619.38818359375,56.31892395019531
170,5613.26611328125,56.271907806396484
171,5607.400390625,56.22429656982422
172,5601.4189453125,56.17570495605469
173,5595.509765625,56.127201080322266
174,5589.93115234375,56.081687927246094
175,5584.28564453125,56.035945892333984
176,5579.00390625,55.990421295166016
177,5573.73583984375,55.947853088378906
178,5568.74462890625,55.90673828125
179,5563.478515625,55.86448669433594
180,5558.556640625,55.82221984863281
181,5553.80517578125,55.782283782958984
182,5548.90087890625,55.743431091308594
183,5544.5537109375,55.70751190185547
184,5539.55126953125,55.670013427734375
185,5534.7841796875,55.63582229614258
186,5529.6640625,55.60184097290039
187,5524.59326171875,55.57127380371094
188,5518.41748046875,55.534332275390625
189,5512.61962890625,55.5000114440918
190,5506.41064453125,55.465057373046875
191,5500.51904296875,55.432472229003906
192,5494.912109375,55.402565002441406
193,5489.16748046875,55.37115478515625
194,5483.9111328125,55.34037780761719
195,5478.05810546875,55.30802917480469
196,5471.8095703125,55.274131774902344
197,5466.81884765625,55.246185302734375
198,5461.16015625,55.215980529785156
199,5456.13671875,55.186458587646484
200,5451.21923828125,55.160221099853516
201,5446.28271484375,55.1334114074707
202,5440.8955078125,55.10242462158203
203,5435.22412109375,55.07084655761719
204,5428.68896484375,55.03471755981445
205,5421.9833984375,54.99867248535156
206,5415.3408203125,54.966121673583984
207,5409.396484375,54.93739700317383
208,5403.83056640625,54.91012954711914
209,5398.38134765625,54.883914947509766
210,5393.2158203125,54.85780715942383
211,5387.4599609375,54.82844543457031
212,5383.03076171875,54.802513122558594
213,5378.2060546875,54.776222229003906
214,5374.04833984375,54.75124740600586
215,5370.24560546875,54.725990295410156
216,5365.83740234375,54.69815444946289
217,5362.20068359375,54.672603607177734
218,5358.138671875,54.64751052856445
219,5354.70068359375,54.62459945678711
220,5351.39794921875,54.6016960144043
221,5347.96337890625,54.58137893676758
222,5345.056640625,54.56116485595703
223,5341.72998046875,54.53895950317383
224,5338.72705078125,54.51970672607422
225,5335.50146484375,54.49943542480469
226,5332.74169921875,54.480064392089844
227,5329.36376953125,54.46058654785156
228,5326.63916015625,54.44020462036133
229,5323.490234375,54.422096252441406
230,5321.009765625,54.40681838989258
231,5318.0439453125,54.388370513916016
232,5315.578125,54.37404251098633
233,5313.19775390625,54.357872009277344
234,5310.8115234375,54.342464447021484
235,5308.3095703125,54.32499694824219
236,5305.65673828125,54.30486297607422
237,5303.27685546875,54.28883743286133
238,5301.275390625,54.27399444580078
239,5299.1044921875,54.2597770690918
240,5296.7744140625,54.24431228637695
241,5294.69873046875,54.228851318359375
242,5292.42041015625,54.213008880615234
243,5290.01953125,54.196773529052734
244,5287.91845703125,54.18287658691406
245,5285.74267578125,54.16698455810547
246,5283.67041015625,54.15411376953125
247,5281.203125,54.14006805419922
248,5278.99755859375,54.125457763671875
249,5276.61279296875,54.11000442504883
250,5274.3310546875,54.09477615356445
